elev_ft_NAVD88,elev_ft_NGVD29,area_ft2,area_m2,area_km2,area_mi2,area_acre,volume_ft3,volume_m3,volume_km3,volume_mi3,volume_acreft
4178.77,4175.29,12634445278,1173778375,1173.78,453.2,290045.79,57929397706,1640377868,1.64,0.39,1329879.39
4178.78,4175.3,12643785123,1174646075,1174.65,453.53,290260.21,58052823517,1643872898,1.64,0.39,1332712.86
4178.79,4175.31,12652788326,1175482500,1175.48,453.86,290466.89,58182515101,1647545354,1.65,0.4,1335690.18
4178.8,4175.32,12662643225,1176398050,1176.4,454.21,290693.13,58306122369,1651045522,1.65,0.4,1338527.82
4178.81,4175.33,12671812462,1177249900,1177.25,454.54,290903.62,58436007822,1654723469,1.65,0.4,1341509.59
4178.82,4175.34,12680632141,1178069275,1178.07,454.86,291106.09,58559796545,1658228775,1.66,0.4,1344351.39
4178.83,4175.35,12690260997,1178963825,1178.96,455.2,291327.14,58689868516,1661912003,1.66,0.4,1347337.44
4178.84,4175.36,12699001561,1179775850,1179.78,455.51,291527.8,58813839553,1665422472,1.67,0.4,1350183.43
4178.85,4175.37,12708373698,1180646550,1180.65,455.85,291742.95,58944100931,1669111064,1.67,0.4,1353173.83
4178.86,4175.38,12716935851,1181442000,1181.44,456.16,291939.51,59068246923,1672626487,1.67,0.4,1356023.84
4178.87,4175.39,12727008449,1182377775,1182.38,456.52,292170.74,59198692824,1676320303,1.68,0.4,1359018.47
4178.88,4175.4,12735955142,1183208950,1183.21,456.84,292376.13,59323023322,1679840951,1.68,0.4,1361872.71
4178.89,4175.41,12746388331,1184178225,1184.18,457.21,292615.64,59453667984,1683540396,1.68,0.4,1364871.91
4178.9,4175.42,12755634799,1185037250,1185.04,457.55,292827.91,59578187967,1687066409,1.69,0.4,1367730.5
4178.91,4175.43,12766360229,1186033675,1186.03,457.93,293074.13,59709036188,1690771618,1.69,0.41,1370734.37
4178.92,4175.44,12776388964,1186965375,1186.97,458.29,293304.36,59833756271,1694303297,1.69,0.41,1373597.56
4178.93,4175.45,12787037970,1187954700,1187.95,458.67,293548.83,59964817274,1698014532,1.7,0.41,1376606.31
4178.94,4175.46,12796101452,1188796725,1188.8,459,293756.89,60089733858,1701551775,1.7,0.41,1379474.01
4178.95,4175.47,12805825837,1189700150,1189.7,459.35,293980.13,60220993668,1705268639,1.71,0.41,1382487.33
4178.96,4175.48,12815533539,1190602025,1190.6,459.69,294202.99,60346093877,1708811083,1.71,0.41,1385359.24
4178.97,4175.49,12825831641,1191558750,1191.56,460.06,294439.4,60477554800,1712533642,1.71,0.41,1388377.18
4178.98,4175.5,12834956746,1192406500,1192.41,460.39,294648.88,60602850187,1716081612,1.72,0.41,1391253.57
4178.99,4175.51,12844754327,1193316725,1193.32,460.74,294873.81,60734507454,1719809730,1.72,0.41,1394276.01
4179,4175.52,12854641786,1194235300,1194.24,461.1,295100.79,60859989627,1723362990,1.72,0.41,1397156.7
4179.01,4175.53,12864679401,1195167825,1195.17,461.46,295331.22,60985570314,1726919039,1.73,0.41,1400039.64
4179.02,4175.54,12874560940,1196085850,1196.09,461.81,295558.07,61117532373,1730655788,1.73,0.42,1403069.08
4179.03,4175.55,12884793382,1197036475,1197.04,462.18,295792.97,61243307366,1734217339,1.73,0.42,1405956.48
4179.04,4175.56,12897021185,1198172475,1198.17,462.62,296073.68,61375487222,1737960256,1.74,0.42,1408990.92
4179.05,4175.57,12907979653,1199190550,1199.19,463.01,296325.25,61501486395,1741528155,1.74,0.42,1411883.47
4179.06,4175.58,12919681907,1200277725,1200.28,463.43,296593.9,61633900551,1745277707,1.75,0.42,1414923.29
4179.07,4175.59,12931852661,1201408425,1201.41,463.87,296873.3,61760125018,1748851986,1.75,0.42,1417821.01
4179.08,4175.6,12945240005,1202652150,1202.65,464.35,297180.63,61892790845,1752608664,1.75,0.42,1420866.61
4179.09,4175.61,12958511099,1203885075,1203.89,464.82,297485.29,62019273196,1756190245,1.76,0.42,1423770.25
4179.1,4175.62,12971706846,1205111000,1205.11,465.3,297788.22,62152211831,1759954648,1.76,0.42,1426822.11
4179.11,4175.63,12984057357,1206258400,1206.26,465.74,298071.75,62278945068,1763543333,1.76,0.42,1429731.51
4179.12,4175.64,12998503870,1207600525,1207.6,466.26,298403.39,62412154254,1767315397,1.77,0.42,1432789.58
4179.13,4175.65,13012812875,1208929875,1208.93,466.77,298731.88,62539158169,1770911748,1.77,0.42,1435705.2
4179.14,4175.66,13027716585,1210314475,1210.31,467.31,299074.02,62672660576,1774692115,1.77,0.43,1438770
4179.15,4175.67,13042065416,1211647525,1211.65,467.82,299403.43,62799952510,1778296621,1.78,0.43,1441692.23
4179.16,4175.68,13053789467,1212736725,1212.74,468.24,299672.57,62933743456,1782085159,1.78,0.43,1444763.66
4179.17,4175.69,13071701959,1214400850,1214.4,468.88,300083.78,63061299567,1785697146,1.79,0.43,1447691.95
4179.18,4175.7,13091251912,1216217100,1216.22,469.58,300532.59,63195428588,1789495257,1.79,0.43,1450771.13
4179.19,4175.71,13107965304,1217769825,1217.77,470.18,300916.27,63323356306,1793117766,1.79,0.43,1453707.96
4179.2,4175.72,13121814152,1219056425,1219.06,470.68,301234.2,63457834603,1796925768,1.8,0.43,1456795.16
4179.21,4175.73,13131821628,1219986150,1219.99,471.04,301463.94,63586024454,1800555700,1.8,0.43,1459738
4179.22,4175.74,13141255388,1220862575,1220.86,471.38,301680.51,63720722554,1804369925,1.8,0.43,1462830.26
4179.23,4175.75,13151012066,1221769000,1221.77,471.73,301904.49,63849099726,1808005162,1.81,0.43,1465777.4
4179.24,4175.76,13162810926,1222865150,1222.87,472.15,302175.35,63984003011,1811825198,1.81,0.43,1468874.36
4179.25,4175.77,13173305739,1223840150,1223.84,472.53,302416.28,64112598025,1815466603,1.82,0.44,1471826.5
4179.26,4175.78,13182098239,1224657000,1224.66,472.84,302618.12,64241284410,1819110596,1.82,0.44,1474780.74
4179.27,4175.79,13191662243,1225545525,1225.55,473.19,302837.68,64376497412,1822939401,1.82,0.44,1477884.81
4179.28,4175.8,13207004852,1226970900,1226.97,473.74,303189.9,64505371473,1826588708,1.83,0.44,1480843.36
4179.29,4175.81,13218632028,1228051100,1228.05,474.15,303456.82,64640859242,1830425295,1.83,0.44,1483953.74
4179.3,4175.82,13228022194,1228923475,1228.92,474.49,303672.39,64769991161,1834081903,1.83,0.44,1486918.21
4179.31,4175.83,13239684622,1230006950,1230.01,474.91,303940.12,64905687956,1837924409,1.84,0.44,1490033.39
4179.32,4175.84,13249136950,1230885100,1230.89,475.25,304157.12,65035020571,1841586701,1.84,0.44,1493002.46
4179.33,4175.85,13260329264,1231924900,1231.92,475.65,304414.05,65170931997,1845435284,1.85,0.44,1496122.57
4179.34,4175.86,13269924752,1232816350,1232.82,475.99,304634.34,65300469013,1849103363,1.85,0.44,1499096.34
4179.35,4175.87,13279941378,1233746925,1233.75,476.35,304864.29,65436584907,1852957736,1.85,0.44,1502221.14
4179.36,4175.88,13288634850,1234554575,1234.55,476.66,305063.86,65566311650,1856631189,1.86,0.45,1505199.26
4179.37,4175.89,13297470944,1235375475,1235.38,476.98,305266.71,65702612718,1860490805,1.86,0.45,1508328.31
4179.38,4175.9,13306278783,1236193750,1236.19,477.3,305468.91,65832511083,1864169117,1.86,0.45,1511310.37
4179.39,4175.91,13315516640,1237051975,1237.05,477.63,305680.98,65968996751,1868033961,1.87,0.45,1514443.66
4179.4,4175.92,13323298409,1237774925,1237.77,477.91,305859.62,66099066635,1871717130,1.87,0.45,1517429.66
4179.41,4175.93,13331892315,1238573325,1238.57,478.22,306056.91,66235722994,1875586807,1.88,0.45,1520566.87
4179.42,4175.94,13339460420,1239276425,1239.28,478.49,306230.65,66365951134,1879274457,1.88,0.45,1523556.5
4179.43,4175.95,13348749137,1240139375,1240.14,478.82,306443.89,66502776484,1883148920,1.88,0.45,1526697.59
4179.44,4175.96,13357497774,1240952150,1240.95,479.13,306644.73,66633173822,1886841361,1.89,0.45,1529691.11
4179.45,4175.97,13366348938,1241774450,1241.77,479.45,306847.92,66770184937,1890721084,1.89,0.45,1532836.46
4179.46,4175.98,13374398997,1242522325,1242.52,479.74,307032.72,66900755093,1894418419,1.89,0.45,1535833.94
4179.47,4175.99,13382402503,1243265875,1243.27,480.03,307216.46,67037934355,1898302903,1.9,0.46,1538983.16
4179.48,4176,13390159784,1243986550,1243.99,480.31,307394.54,67168658354,1902004594,1.9,0.46,1541984.17
4179.49,4176.01,13398630981,1244773550,1244.77,480.61,307589.01,67306001053,1905893707,1.91,0.46,1545137.14
4179.5,4176.02,13407270365,1245576175,1245.58,480.92,307787.34,67436887088,1909599986,1.91,0.46,1548141.87
4179.51,4176.03,13415084964,1246302175,1246.3,481.2,307966.74,67567854293,1913308565,1.91,0.46,1551148.47
4179.52,4176.04,13423472203,1247081375,1247.08,481.5,308159.29,67705452532,1917204913,1.92,0.46,1554307.3
4179.53,4176.05,13430960924,1247777100,1247.78,481.77,308331.2,67836575793,1920917910,1.92,0.46,1557317.49
4179.54,4176.06,13439736741,1248592400,1248.59,482.08,308532.67,67974338018,1924818902,1.92,0.46,1560480.08
4179.55,4176.07,13447852998,1249346425,1249.35,482.38,308718.99,68105622508,1928536465,1.93,0.46,1563493.97
4179.56,4176.08,13456269838,1250128375,1250.13,482.68,308912.21,68243558100,1932442366,1.93,0.46,1566660.54
4179.57,4176.09,13463503993,1250800450,1250.8,482.94,309078.29,68375000500,1936164400,1.94,0.46,1569678.05
4179.58,4176.1,13471629669,1251555350,1251.56,483.23,309264.83,68513093353,1940074754,1.94,0.47,1572848.23
4179.59,4176.11,13479725206,1252307450,1252.31,483.52,309450.67,68644689375,1943801138,1.94,0.47,1575869.27
4179.6,4176.12,13488636109,1253135300,1253.14,483.84,309655.24,68782951912,1947716297,1.95,0.47,1579043.35
4179.61,4176.13,13496950423,1253907725,1253.91,484.14,309846.11,68914716170,1951447446,1.95,0.47,1582068.25
4179.62,4176.14,13505474094,1254699600,1254.7,484.44,310041.78,69053154490,1955367582,1.96,0.47,1585246.36
4179.63,4176.15,13513081219,1255406325,1255.41,484.72,310216.42,69185079376,1959103279,1.96,0.47,1588274.95
4179.64,4176.16,13521551340,1256193225,1256.19,485.02,310410.86,69323681292,1963028048,1.96,0.47,1591456.82
4179.65,4176.17,13529350600,1256917800,1256.92,485.3,310589.91,69455763368,1966768196,1.97,0.47,1594489.01
4179.66,4176.18,13538361070,1257754900,1257.75,485.62,310796.76,69594537170,1970697833,1.97,0.47,1597674.83
4179.67,4176.19,13546472484,1258508475,1258.51,485.91,310982.97,69726785054,1974442676,1.97,0.47,1600710.83
4179.68,4176.2,13554818820,1259283875,1259.28,486.21,311174.58,69865730242,1978377165,1.98,0.47,1603900.58
4179.69,4176.21,13562462811,1259994025,1259.99,486.49,311350.06,69998136258,1982126486,1.98,0.48,1606940.21
4179.7,4176.22,13571087932,1260795325,1260.8,486.8,311548.06,70137246758,1986065657,1.99,0.48,1610133.76
4179.71,4176.23,13579145257,1261543875,1261.54,487.08,311733.03,70269814518,1989819558,1.99,0.48,1613177.1
4179.72,4176.24,13588035709,1262369825,1262.37,487.4,311937.13,70409097741,1993763619,1.99,0.48,1616374.62
4179.73,4176.25,13595346288,1263049000,1263.05,487.67,312104.96,70541826848,1997522089,2,0.48,1619421.66
4179.74,4176.26,13603282519,1263786300,1263.79,487.95,312287.15,70681270708,2001470700,2,0.48,1622622.86
4179.75,4176.27,13610465276,1264453600,1264.45,488.21,312452.04,70814148107,2005233368,2.01,0.48,1625673.32
4179.76,4176.28,13618220943,1265174125,1265.17,488.49,312630.08,70947099383,2008998129,2.01,0.48,1628725.47
4179.77,4176.29,13626311367,1265925750,1265.93,488.78,312815.81,71086779777,2012953438,2.01,0.48,1631932.09
4179.78,4176.3,13633963700,1266636675,1266.64,489.05,312991.49,71219886214,2016722592,2.02,0.48,1634987.81
4179.79,4176.31,13641949176,1267378550,1267.38,489.34,313174.81,71359727194,2020682448,2.02,0.48,1638198.12
4179.8,4176.32,13649251682,1268056975,1268.06,489.6,313342.45,71492984138,2024455864,2.02,0.49,1641257.29
4179.81,4176.33,13657122523,1268788200,1268.79,489.88,313523.14,71632981398,2028420145,2.03,0.49,1644471.19
4179.82,4176.34,13664614204,1269484200,1269.48,490.15,313695.12,71766387003,2032197771,2.03,0.49,1647533.77
4179.83,4176.35,13673067372,1270269525,1270.27,490.45,313889.18,71906545220,2036166610,2.04,0.49,1650751.37
4179.84,4176.36,13680581120,1270967575,1270.97,490.72,314061.67,72040106975,2039948658,2.04,0.49,1653817.53
4179.85,4176.37,13688855338,1271736275,1271.74,491.02,314251.62,72180427085,2043922081,2.04,0.49,1657038.85
4179.86,4176.38,13697397039,1272529825,1272.53,491.33,314447.71,72314146963,2047708606,2.05,0.49,1660108.64
4179.87,4176.39,13707501391,1273468550,1273.47,491.69,314679.67,72454646152,2051687100,2.05,0.49,1663334.07
4179.88,4176.4,13715643482,1274224975,1274.22,491.98,314866.59,72588548960,2055478805,2.06,0.49,1666408.06
4179.89,4176.41,13724100686,1275010675,1275.01,492.28,315060.74,72729229840,2059462444,2.06,0.49,1669637.66
4179.9,4176.42,13731950806,1275739975,1275.74,492.57,315240.95,72863291103,2063258636,2.06,0.5,1672715.29
4179.91,4176.43,13741043888,1276584750,1276.58,492.89,315449.7,73004142266,2067247097,2.07,0.5,1675948.79
4179.92,4176.44,13749632951,1277382700,1277.38,493.2,315646.88,73138372618,2071048077,2.07,0.5,1679030.31
4179.93,4176.45,13759361104,1278286475,1278.29,493.55,315870.2,73279408669,2075041774,2.08,0.5,1682268.06
4179.94,4176.46,13767557552,1279047950,1279.05,493.84,316058.37,73413816003,2078847766,2.08,0.5,1685353.63
4179.95,4176.47,13777158153,1279939875,1279.94,494.19,316278.77,73555035011,2082846642,2.08,0.5,1688595.58
4179.96,4176.48,13786337078,1280792625,1280.79,494.52,316489.48,73689619306,2086657645,2.09,0.5,1691685.22
4179.97,4176.49,13796757620,1281760725,1281.76,494.89,316728.71,73831035678,2090662111,2.09,0.5,1694931.7
4179.98,4176.5,13805843975,1282604875,1282.6,495.22,316937.3,73965812582,2094478568,2.09,0.5,1698025.76
4179.99,4176.51,13815713942,1283521825,1283.52,495.57,317163.88,74107424156,2098488561,2.1,0.5,1701276.73
4180,4176.52,13825367286,1284418650,1284.42,495.92,317385.49,74242388946,2102310338,2.1,0.5,1704375.1
4180.01,4176.53,13834921064,1285306225,1285.31,496.26,317604.81,74377447510,2106134771,2.11,0.51,1707475.62
4180.02,4176.54,13844125822,1286161375,1286.16,496.59,317816.13,74519354013,2110153116,2.11,0.51,1710733.36
4180.03,4176.55,13854252509,1287102175,1287.1,496.95,318048.6,74654597760,2113982792,2.11,0.51,1713838.14
4180.04,4176.56,13865714459,1288167025,1288.17,497.36,318311.73,74796713105,2118007051,2.12,0.51,1717100.66
4180.05,4176.57,13875811814,1289105100,1289.11,497.73,318543.53,74932168272,2121842714,2.12,0.51,1720210.29
4180.06,4176.58,13886011965,1290052725,1290.05,498.09,318777.7,75074498801,2125873066,2.13,0.51,1723477.76
4180.07,4176.59,13896288808,1291007475,1291.01,498.46,319013.62,75210151569,2129714324,2.13,0.51,1726591.93
4180.08,4176.6,13907586609,1292057075,1292.06,498.87,319272.98,75352697189,2133750767,2.13,0.51,1729864.33
4180.09,4176.61,13919279714,1293143400,1293.14,499.29,319541.41,75488566597,2137598160,2.14,0.51,1732983.47
4180.1,4176.62,13932993205,1294417425,1294.42,499.78,319856.23,75631360324,2141641628,2.14,0.51,1736261.58
4180.11,4176.63,13945628152,1295591250,1295.59,500.23,320146.29,75767482322,2145496174,2.15,0.51,1739386.51
4180.12,4176.64,13957527655,1296696750,1296.7,500.66,320419.46,75910539673,2149547107,2.15,0.52,1742670.67
4180.13,4176.65,13969936021,1297849525,1297.85,501.1,320704.32,76046900411,2153408413,2.15,0.52,1745801.09
4180.14,4176.66,13983206578,1299082400,1299.08,501.58,321008.97,76190209432,2157466472,2.16,0.52,1749091.02
4180.15,4176.67,13996049537,1300275550,1300.28,502.04,321303.8,76326822320,2161334918,2.16,0.52,1752227.23
4180.16,4176.68,14009347810,1301511000,1301.51,502.52,321609.09,76470400010,2165400586,2.17,0.52,1755523.33
4180.17,4176.69,14024770341,1302943800,1302.94,503.07,321963.14,76607285611,2169276754,2.17,0.52,1758665.8
4180.18,4176.7,14040557500,1304410475,1304.41,503.64,322325.56,76751168737,2173351071,2.17,0.52,1761968.91
4180.19,4176.71,14051214578,1305400550,1305.4,504.02,322570.21,76888334290,2177235167,2.18,0.52,1765117.8
4180.2,4176.72,14060676594,1306279600,1306.28,504.36,322787.43,77032460180,2181316358,2.18,0.52,1768426.49
4180.21,4176.73,14069973921,1307143350,1307.14,504.69,323000.86,77169814196,2185205790,2.19,0.52,1771579.71
4180.22,4176.74,14078840692,1307967100,1307.97,505.01,323204.42,77314129928,2189292357,2.19,0.53,1774892.75
4180.23,4176.75,14087563496,1308777475,1308.78,505.32,323404.66,77451658409,2193186729,2.19,0.53,1778049.98
4180.24,4176.76,14096420311,1309600300,1309.6,505.64,323607.99,77596153601,2197278378,2.2,0.53,1781367.14
4180.25,4176.77,14105538150,1310447375,1310.45,505.97,323817.3,77733856246,2201177682,2.2,0.53,1784528.36
4180.26,4176.78,14113715493,1311207075,1311.21,506.26,324005.03,77871643458,2205079382,2.21,0.53,1787691.53
4180.27,4176.79,14123097048,1312078650,1312.08,506.6,324220.4,78016408615,2209178674,2.21,0.53,1791014.89
4180.28,4176.8,14131919687,1312898300,1312.9,506.91,324422.94,78154368854,2213085273,2.21,0.53,1794182.03
4180.29,4176.81,14140818481,1313725025,1313.73,507.23,324627.22,78299319661,2217189823,2.22,0.53,1797509.65
4180.3,4176.82,14148520597,1314440575,1314.44,507.51,324804.04,78437448303,2221101191,2.22,0.53,1800680.66
4180.31,4176.83,14157697638,1315293150,1315.29,507.84,325014.72,78582570106,2225210583,2.23,0.53,1804012.2
4180.32,4176.84,14168233354,1316271950,1316.27,508.22,325256.58,78720873862,2229126909,2.23,0.53,1807187.23
4180.33,4176.85,14176731192,1317061425,1317.06,508.52,325451.66,78866196118,2233241977,2.23,0.54,1810523.38
4180.34,4176.86,14185295766,1317857100,1317.86,508.83,325648.28,79004680902,2237163429,2.24,0.54,1813702.56
4180.35,4176.87,14193818631,1318648900,1318.65,509.13,325843.94,79150178076,2241283450,2.24,0.54,1817042.72
4180.36,4176.88,14201913091,1319400900,1319.4,509.42,326029.76,79288827063,2245209552,2.25,0.54,1820225.67
4180.37,4176.89,14210668994,1320214350,1320.21,509.74,326230.77,79434496236,2249334444,2.25,0.54,1823569.79
4180.38,4176.9,14220324222,1321111350,1321.11,510.08,326452.42,79573318723,2253265459,2.25,0.54,1826756.72
4180.39,4176.91,14228498874,1321870800,1321.87,510.38,326640.08,79719173457,2257395605,2.26,0.54,1830105.09
4180.4,4176.92,14236981104,1322658825,1322.66,510.68,326834.81,79858162980,2261331350,2.26,0.54,1833295.86
4180.41,4176.93,14245531955,1323453225,1323.45,510.99,327031.11,80004189760,2265466368,2.27,0.54,1836648.18
4180.42,4176.94,14253853265,1324226300,1324.23,511.29,327222.14,80143345723,2269406826,2.27,0.54,1839842.77
4180.43,4176.95,14261812100,1324965700,1324.97,511.57,327404.85,80289542428,2273546656,2.27,0.55,1843199
4180.44,4176.96,14270214678,1325746325,1325.75,511.87,327597.74,80428858089,2277491636,2.28,0.55,1846397.25
4180.45,4176.97,14279115086,1326573200,1326.57,512.19,327802.07,80575228192,2281636376,2.28,0.55,1849757.46
4180.46,4176.98,14286655743,1327273750,1327.27,512.46,327975.17,80714708072,2285586006,2.29,0.55,1852959.48
4180.47,4176.99,14294252373,1327979500,1327.98,512.74,328149.57,80861239111,2289735303,2.29,0.55,1856323.38
4180.48,4177,14302035488,1328702575,1328.7,513.01,328328.24,81000867612,2293689142,2.29,0.55,1859528.82
4180.49,4177.01,14311261774,1329559725,1329.56,513.35,328540.05,81147565713,2297843170,2.3,0.55,1862896.55
4180.5,4177.02,14319521460,1330327075,1330.33,513.64,328729.66,81287362781,2301801782,2.3,0.55,1866105.86
4180.51,4177.03,14326667889,1330991000,1330.99,513.9,328893.72,81427234776,2305762516,2.31,0.55,1869316.89
4180.52,4177.04,14334755892,1331742400,1331.74,514.19,329079.4,81574177448,2309923469,2.31,0.55,1872690.23
4180.53,4177.05,14343324234,1332538425,1332.54,514.5,329276.1,81714205182,2313888613,2.31,0.56,1875904.84
4180.54,4177.06,14351314015,1333280700,1333.28,514.78,329459.52,81861320012,2318054441,2.32,0.56,1879282.14
4180.55,4177.07,14358246243,1333924725,1333.92,515.03,329618.66,82001501090,2322023927,2.32,0.56,1882500.26
